,reconslowratio_ARES_10_10_10-5-5_1reconslowratio_ARES_10_10_10-5-5_2reconslowratio_ARES_10_10_10-5-5_3reconslowratio_ARES_10_10_10-5-5_4reconslowratio_ARES_10_10_10-5-5_5reconslowratio_ARES_10_10_10-5-5_6,reconslowratio_ARES_10_20_10-5-5_1reconslowratio_ARES_10_20_10-5-5_2reconslowratio_ARES_10_20_10-5-5_3reconslowratio_ARES_10_20_10-5-5_4reconslowratio_ARES_10_20_10-5-5_5reconslowratio_ARES_10_20_10-5-5_6,reconslowratio_ARES_10_30_10-5-5_1reconslowratio_ARES_10_30_10-5-5_2reconslowratio_ARES_10_30_10-5-5_3reconslowratio_ARES_10_30_10-5-5_4reconslowratio_ARES_10_30_10-5-5_5reconslowratio_ARES_10_30_10-5-5_6,reconslowratio_ARES_10_40_10-5-5_1reconslowratio_ARES_10_40_10-5-5_2reconslowratio_ARES_10_40_10-5-5_3reconslowratio_ARES_10_40_10-5-5_4reconslowratio_ARES_10_40_10-5-5_5reconslowratio_ARES_10_40_10-5-5_6,reconslowratio_ARES_10_50_10-5-5_1reconslowratio_ARES_10_50_10-5-5_2reconslowratio_ARES_10_50_10-5-5_3reconslowratio_ARES_10_50_10-5-5_4reconslowratio_ARES_10_50_10-5-5_5reconslowratio_ARES_10_50_10-5-5_6,reconslowratio_ARES_10_60_10-5-5_1reconslowratio_ARES_10_60_10-5-5_2reconslowratio_ARES_10_60_10-5-5_3reconslowratio_ARES_10_60_10-5-5_4reconslowratio_ARES_10_60_10-5-5_5reconslowratio_ARES_10_60_10-5-5_6,reconslowratio_ARES_20_10_10-5-5_1reconslowratio_ARES_20_10_10-5-5_2reconslowratio_ARES_20_10_10-5-5_3reconslowratio_ARES_20_10_10-5-5_4reconslowratio_ARES_20_10_10-5-5_5reconslowratio_ARES_20_10_10-5-5_6,reconslowratio_ARES_20_20_10-5-5_1reconslowratio_ARES_20_20_10-5-5_2reconslowratio_ARES_20_20_10-5-5_3reconslowratio_ARES_20_20_10-5-5_4reconslowratio_ARES_20_20_10-5-5_5reconslowratio_ARES_20_20_10-5-5_6,reconslowratio_ARES_20_30_10-5-5_1reconslowratio_ARES_20_30_10-5-5_2reconslowratio_ARES_20_30_10-5-5_3reconslowratio_ARES_20_30_10-5-5_4reconslowratio_ARES_20_30_10-5-5_5reconslowratio_ARES_20_30_10-5-5_6,reconslowratio_ARES_20_40_10-5-5_1reconslowratio_ARES_20_40_10-5-5_2reconslowratio_ARES_20_40_10-5-5_3reconslowratio_ARES_20_40_10-5-5_4reconslowratio_ARES_20_40_10-5-5_5reconslowratio_ARES_20_40_10-5-5_6,reconslowratio_ARES_20_50_10-5-5_1reconslowratio_ARES_20_50_10-5-5_2reconslowratio_ARES_20_50_10-5-5_3reconslowratio_ARES_20_50_10-5-5_4reconslowratio_ARES_20_50_10-5-5_5reconslowratio_ARES_20_50_10-5-5_6,reconslowratio_ARES_20_60_10-5-5_1reconslowratio_ARES_20_60_10-5-5_2reconslowratio_ARES_20_60_10-5-5_3reconslowratio_ARES_20_60_10-5-5_4reconslowratio_ARES_20_60_10-5-5_5reconslowratio_ARES_20_60_10-5-5_6,reconslowratio_ARES_30_10_10-5-5_1reconslowratio_ARES_30_10_10-5-5_2reconslowratio_ARES_30_10_10-5-5_3reconslowratio_ARES_30_10_10-5-5_4reconslowratio_ARES_30_10_10-5-5_5reconslowratio_ARES_30_10_10-5-5_6,reconslowratio_ARES_30_20_10-5-5_1reconslowratio_ARES_30_20_10-5-5_2reconslowratio_ARES_30_20_10-5-5_3reconslowratio_ARES_30_20_10-5-5_4reconslowratio_ARES_30_20_10-5-5_5reconslowratio_ARES_30_20_10-5-5_6,reconslowratio_ARES_30_30_10-5-5_1reconslowratio_ARES_30_30_10-5-5_2reconslowratio_ARES_30_30_10-5-5_3reconslowratio_ARES_30_30_10-5-5_4reconslowratio_ARES_30_30_10-5-5_5reconslowratio_ARES_30_30_10-5-5_6,reconslowratio_ARES_30_40_10-5-5_1reconslowratio_ARES_30_40_10-5-5_2reconslowratio_ARES_30_40_10-5-5_3reconslowratio_ARES_30_40_10-5-5_4reconslowratio_ARES_30_40_10-5-5_5reconslowratio_ARES_30_40_10-5-5_6,reconslowratio_ARES_30_50_10-5-5_1reconslowratio_ARES_30_50_10-5-5_2reconslowratio_ARES_30_50_10-5-5_3reconslowratio_ARES_30_50_10-5-5_4reconslowratio_ARES_30_50_10-5-5_5reconslowratio_ARES_30_50_10-5-5_6,reconslowratio_ARES_30_60_10-5-5_1reconslowratio_ARES_30_60_10-5-5_2reconslowratio_ARES_30_60_10-5-5_3reconslowratio_ARES_30_60_10-5-5_4reconslowratio_ARES_30_60_10-5-5_5reconslowratio_ARES_30_60_10-5-5_6,reconslowratio_ARES_40_10_10-5-5_1reconslowratio_ARES_40_10_10-5-5_2reconslowratio_ARES_40_10_10-5-5_3reconslowratio_ARES_40_10_10-5-5_4reconslowratio_ARES_40_10_10-5-5_5reconslowratio_ARES_40_10_10-5-5_6,reconslowratio_ARES_40_20_10-5-5_1reconslowratio_ARES_40_20_10-5-5_2reconslowratio_ARES_40_20_10-5-5_3reconslowratio_ARES_40_20_10-5-5_4reconslowratio_ARES_40_20_10-5-5_5reconslowratio_ARES_40_20_10-5-5_6,reconslowratio_ARES_40_30_10-5-5_1reconslowratio_ARES_40_30_10-5-5_2reconslowratio_ARES_40_30_10-5-5_3reconslowratio_ARES_40_30_10-5-5_4reconslowratio_ARES_40_30_10-5-5_5reconslowratio_ARES_40_30_10-5-5_6,reconslowratio_ARES_40_40_10-5-5_1reconslowratio_ARES_40_40_10-5-5_2reconslowratio_ARES_40_40_10-5-5_3reconslowratio_ARES_40_40_10-5-5_4reconslowratio_ARES_40_40_10-5-5_5reconslowratio_ARES_40_40_10-5-5_6,reconslowratio_ARES_40_50_10-5-5_1reconslowratio_ARES_40_50_10-5-5_2reconslowratio_ARES_40_50_10-5-5_3reconslowratio_ARES_40_50_10-5-5_4reconslowratio_ARES_40_50_10-5-5_5reconslowratio_ARES_40_50_10-5-5_6,reconslowratio_ARES_40_60_10-5-5_1reconslowratio_ARES_40_60_10-5-5_2reconslowratio_ARES_40_60_10-5-5_3reconslowratio_ARES_40_60_10-5-5_4reconslowratio_ARES_40_60_10-5-5_5reconslowratio_ARES_40_60_10-5-5_6,reconslowratio_ARES_50_10_10-5-5_1reconslowratio_ARES_50_10_10-5-5_2reconslowratio_ARES_50_10_10-5-5_3reconslowratio_ARES_50_10_10-5-5_4reconslowratio_ARES_50_10_10-5-5_5reconslowratio_ARES_50_10_10-5-5_6,reconslowratio_ARES_50_20_10-5-5_1reconslowratio_ARES_50_20_10-5-5_2reconslowratio_ARES_50_20_10-5-5_3reconslowratio_ARES_50_20_10-5-5_4reconslowratio_ARES_50_20_10-5-5_5reconslowratio_ARES_50_20_10-5-5_6,reconslowratio_ARES_50_30_10-5-5_1reconslowratio_ARES_50_30_10-5-5_2reconslowratio_ARES_50_30_10-5-5_3reconslowratio_ARES_50_30_10-5-5_4reconslowratio_ARES_50_30_10-5-5_5reconslowratio_ARES_50_30_10-5-5_6,reconslowratio_ARES_50_40_10-5-5_1reconslowratio_ARES_50_40_10-5-5_2reconslowratio_ARES_50_40_10-5-5_3reconslowratio_ARES_50_40_10-5-5_4reconslowratio_ARES_50_40_10-5-5_5reconslowratio_ARES_50_40_10-5-5_6,reconslowratio_ARES_50_50_10-5-5_1reconslowratio_ARES_50_50_10-5-5_2reconslowratio_ARES_50_50_10-5-5_3reconslowratio_ARES_50_50_10-5-5_4reconslowratio_ARES_50_50_10-5-5_5reconslowratio_ARES_50_50_10-5-5_6,reconslowratio_ARES_50_60_10-5-5_1reconslowratio_ARES_50_60_10-5-5_2reconslowratio_ARES_50_60_10-5-5_3reconslowratio_ARES_50_60_10-5-5_4reconslowratio_ARES_50_60_10-5-5_5reconslowratio_ARES_50_60_10-5-5_6,reconslowratio_ARES_60_10_10-5-5_1reconslowratio_ARES_60_10_10-5-5_2reconslowratio_ARES_60_10_10-5-5_3reconslowratio_ARES_60_10_10-5-5_4reconslowratio_ARES_60_10_10-5-5_5reconslowratio_ARES_60_10_10-5-5_6,reconslowratio_ARES_60_20_10-5-5_1reconslowratio_ARES_60_20_10-5-5_2reconslowratio_ARES_60_20_10-5-5_3reconslowratio_ARES_60_20_10-5-5_4reconslowratio_ARES_60_20_10-5-5_5reconslowratio_ARES_60_20_10-5-5_6,reconslowratio_ARES_60_30_10-5-5_1reconslowratio_ARES_60_30_10-5-5_2reconslowratio_ARES_60_30_10-5-5_3reconslowratio_ARES_60_30_10-5-5_4reconslowratio_ARES_60_30_10-5-5_5reconslowratio_ARES_60_30_10-5-5_6,reconslowratio_ARES_60_40_10-5-5_1reconslowratio_ARES_60_40_10-5-5_2reconslowratio_ARES_60_40_10-5-5_3reconslowratio_ARES_60_40_10-5-5_4reconslowratio_ARES_60_40_10-5-5_5reconslowratio_ARES_60_40_10-5-5_6,reconslowratio_ARES_60_50_10-5-5_1reconslowratio_ARES_60_50_10-5-5_2reconslowratio_ARES_60_50_10-5-5_3reconslowratio_ARES_60_50_10-5-5_4reconslowratio_ARES_60_50_10-5-5_5reconslowratio_ARES_60_50_10-5-5_6,reconslowratio_ARES_60_60_10-5-5_1reconslowratio_ARES_60_60_10-5-5_2reconslowratio_ARES_60_60_10-5-5_3reconslowratio_ARES_60_60_10-5-5_4reconslowratio_ARES_60_60_10-5-5_5reconslowratio_ARES_60_60_10-5-5_6
mean_read_operation_latency_ABD,0.5588972516083551,0.34396763097884553,0.3501045789115445,0.34463511791365553,0.3492862189352079,0.3494694114068923,0.4489939230434958,0.3534045935923524,0.35162132131501234,0.3449383904379313,0.34716305917139084,0.348973862434471,0.5846341697353115,0.3537697074523543,0.34914093020982834,0.34641406977044076,0.3469890864893606,0.34835200343265876,0.45242454684105016,0.34762371248451523,0.3501036725293975,0.34920197952345117,0.3422964820842697,0.3494625220074467,0.4653019711115576,0.3461317948743317,0.34680346822753233,0.3472912923014928,0.3474413650749961,0.34419108738464316,0.4903515734950854,0.347748826204922,0.34705623206053143,0.3470358331204926,0.35084143203969537,0.3440583650877527
median_read_operation_latency_ABD,0.48938304438787683,0.34290643099395324,0.3523482028980493,0.34278878513291494,0.3492266264431907,0.3474466901691894,0.43717392918881615,0.34871215372968,0.35524383172725466,0.34718672572145415,0.34577336229164035,0.3464735627699639,0.43831763447891114,0.34549289835904984,0.3454344313028242,0.3454168162560647,0.3456756981687763,0.34847451124970585,0.450222408846053,0.34648013940754807,0.34944671064713917,0.3473203386446269,0.3431649368837454,0.3500697416521632,0.46636913456245566,0.34621479907537417,0.3458819982191842,0.347025720265828,0.3484168624435984,0.34490273619393264,0.4744282118305515,0.3484756908079743,0.3483050834149968,0.34551567941535866,0.3505045854933161,0.34252157901070224
std_read_operation_latency_ABD,0.2156481682536029,0.00768224336143614,0.009879498547151297,0.007621864769225137,0.00709456864158169,0.007224455860214624,0.07100394021690173,0.012406270410985567,0.010551180505605839,0.006774496556550547,0.007880828074906128,0.009516313603098937,0.37020908434230176,0.016470963286178947,0.014193099251303845,0.0067784699993060585,0.010979063429267777,0.0035823601955454277,0.05483134289304516,0.007985478106522002,0.004822837164567766,0.005555407600258712,0.006594169119841251,0.01015302003107837,0.08938421876762595,0.0054667530225379355,0.007409938129770229,0.003832133777283298,0.006099164549189897,0.006792056507661692,0.10423418819377968,0.006215738783148956,0.00846565487250119,0.003520013443551872,0.0013914087401732118,0.005004645615435452
max_read_operation_latency_ABD,1.017131041000539,0.35727536496449624,0.3638925584752462,0.3590842669619606,0.3588793627134573,0.36475494274538833,0.5433980836654276,0.376284397103547,0.3623498888531013,0.3537566189012834,0.36254402992418694,0.36936193702840986,1.4066544840025017,0.3880748893004963,0.37755135120572036,0.3592533953834764,0.36752420781791173,0.35290273809538547,0.5318656678318803,0.36381016903118935,0.3561002346552818,0.36014672313309837,0.34959767841668127,0.3654829295774511,0.5798968987510307,0.35341711792693425,0.35793934120680204,0.3540732912509183,0.3550163134829297,0.3553495748338846,0.6471893538321941,0.35756200275567407,0.3568350592029206,0.3532723407319468,0.35273467295268507,0.3513817460531795
min_read_operation_latency_ABD,0.38796375512583836,0.3331590845535123,0.3337488787660857,0.3370041418776258,0.33921237660910086,0.34357981272220695,0.36513045180035986,0.3407266150648682,0.3354585392078876,0.3334425095000205,0.3375791735808802,0.33986354994566087,0.3367110119987046,0.34122386925863485,0.33030974392535517,0.3390748067388297,0.33292502441024396,0.3415151626985006,0.36193047130000194,0.3394302119090349,0.3447455466569124,0.3430408745162271,0.332799118635915,0.33329528189736213,0.3393312240004889,0.33801685533621895,0.3361191142935963,0.34115547905783367,0.33694070523311886,0.33611142174884184,0.35680382659969234,0.33754042575559073,0.3361185120748401,0.3430570054825032,0.34904950137375373,0.3374567975250811
sem_read_operation_latency_ABD,0.09644079268767364,0.0034356036751735392,0.004418246067008143,0.0034086015478596307,0.003172787550723,0.0032308748807773234,0.03175392739906469,0.0055482527972415974,0.004718631370681052,0.003029646962757054,0.0035244134588957817,0.004255824822347036,0.16556253569546797,0.0073660387125598905,0.006347346947463354,0.00303142394037826,0.004909986431424942,0.0016020801834258033,0.024521322001289793,0.003571214375803901,0.0021568383488771727,0.0024844538073794916,0.0029490020814189996,0.004540568593281653,0.03997383785602482,0.002444806274919453,0.003313825073446778,0.0017137823249756988,0.0027276293075890945,0.0030375000116302734,0.046614946076159486,0.002779762889900578,0.003785955953792996,0.001574197868299021,0.0006222569055029289,0.0022381455598819884
mean_read_operation_latency_EC,0.21535289836177854,0.18415981271444468,0.16395921709541675,0.15192637286009592,0.14358813090499614,0.1366653315284533,0.2158905382464831,0.21893258790665168,0.2167248780248883,0.19064161946049366,0.17286561609043546,0.1611907056302546,0.21658985270731504,0.2210626951031138,0.21702478601197306,0.19107439516142008,0.17688941997308186,0.16418610924531826,0.21761064724443838,0.2290402497936845,0.22201295549499767,0.2232086686381387,0.20010900675806217,0.18609540215874176,0.2134599530766309,0.22371981109374098,0.21963962053348726,0.22124334282159053,0.20399711059622974,0.1904215998355019,0.21880606921437973,0.2141029452851507,0.2193595328714462,0.2210851739875919,0.22074106294534337,0.21808162996215963
median_read_operation_latency_EC,0.21307745004644554,0.1833676999278399,0.1636001016535907,0.15065329019144047,0.14092444911543764,0.1365862914185063,0.21561643035428396,0.22297504065149693,0.2166411983943681,0.19136874691385358,0.17296785366932727,0.16010913749671069,0.21597759306876846,0.22182524940358417,0.21661765540928302,0.19177784572989842,0.1759002846824805,0.16346936187945915,0.2165261876912296,0.22927300348198704,0.22508284125034306,0.22186437383342128,0.20079605806657128,0.18786971690461335,0.21188318929090907,0.22486705457819361,0.22044954463974525,0.21858855554584886,0.20350813055211364,0.19350554228512046,0.21957991350214248,0.21247914031762066,0.2200745716976389,0.2187615444871448,0.2199180998414565,0.2207380971334794
std_read_operation_latency_EC,0.006819669864330644,0.0074747483318775825,0.009455147623018008,0.0051209495495288465,0.0066411351599528585,0.004791215670148419,0.007910420839213539,0.009216379431458137,0.008851261649814222,0.006758503191749791,0.0065018771191095335,0.0030798983558717034,0.007680484455972797,0.0041915481919688,0.004241888695108222,0.00692912560579822,0.005589193272218538,0.004063729222882132,0.008052116444911966,0.008537392431764256,0.009237192060028782,0.006177051525524785,0.003929898076122687,0.004437592878912455,0.010786902633195304,0.005063746530327272,0.006191419898165681,0.008233201872947625,0.005131266886687588,0.009157942715586129,0.011099361044793265,0.008570588975544956,0.005107213504235769,0.007378797519687295,0.003740326190605679,0.006569502906276277
max_read_operation_latency_EC,0.23012723316060146,0.1972611956161024,0.17947106537541796,0.16074692554423367,0.1534132008629578,0.14433192240657922,0.22729096323880693,0.2290301434765743,0.2281367821649146,0.1995508465277514,0.18188717733872303,0.16589940013172,0.22772013877024114,0.22717228581353868,0.22409239129758673,0.19841372652484818,0.18421979351251686,0.17150206844077426,0.22946797824137724,0.2428235673202182,0.23173015582323822,0.23603114111746032,0.20557793892352266,0.18993154805553644,0.23059244356465772,0.22994840932962166,0.2290787181333891,0.23619679915716593,0.21030745280407262,0.2008251417316543,0.23455360993371177,0.22874420661800327,0.22627834785405035,0.23727509867977964,0.2281693397510555,0.22501175323921813
min_read_operation_latency_EC,0.20980308613596005,0.17415942878914553,0.14701725374760724,0.14456266906093063,0.13574713172893435,0.12846520900503638,0.20489184055269954,0.20097451190503005,0.2018238531547508,0.17892171201571389,0.16136065077174627,0.15709331152929654,0.2051530016353677,0.2155844877425365,0.21151744127882366,0.18048849940730702,0.16917290302716131,0.15900369591760452,0.20848310470960096,0.21566779061096614,0.2052530092365245,0.215856428489007,0.19235904193629327,0.177462780403654,0.19948066681217017,0.21571326525211093,0.20965811192068787,0.2115340760598062,0.19565159265127002,0.17678305968116767,0.20442648374523237,0.20342114342787906,0.2130404793320862,0.21517712801703576,0.2170408126739271,0.2067554141256432
sem_read_operation_latency_EC,0.0030498490801500176,0.003342809076956287,0.0042284705644727635,0.002290158260418686,0.0029700059330837066,0.0021426967866628155,0.0035376477454224825,0.004121690183034252,0.003958404547124308,0.003022494512580366,0.002907727843935883,0.0013773724175037937,0.003434817068737133,0.0018745173376417152,0.0018970302950499732,0.0030987991758398468,0.0024995632192130277,0.0018173549569033688,0.00360101594671342,0.003818037965603423,0.004130997873489136,0.00276246142231844,0.0017575038485711945,0.001984551866743448,0.0048240495108992365,0.0022645762925280963,0.0027688871539086578,0.0036819998120778954,0.0022947723138654315,0.004095556489219922,0.0049637851605941665,0.0038328839113057614,0.002284015314215218,0.0032998985692455273,0.0016727247240434268,0.0029379710153632373
mean_read_operation_latency_total,0.23141999085670253,0.23881087795143685,0.23603905276890347,0.22311418016914555,0.21968289297196195,0.21020830994716763,0.24259634913001113,0.26270404722664054,0.2703990147612745,0.25118441575741296,0.2391484270173508,0.22530817444008588,0.24315846822986711,0.26611241112330086,0.265272166874529,0.2525809141227379,0.23960979830007031,0.22708434556832494,0.24286309308630735,0.2665922430817636,0.2723284641044302,0.2734244524042378,0.25277791084854107,0.24076167702655363,0.2341643347132473,0.2620557255148257,0.269495566792084,0.2701913723217861,0.2572461437327329,0.24209898311942502,0.2422462059195034,0.25835379339833103,0.26870404293354017,0.27141768303683417,0.2674940396346234,0.2594211673183741
median_read_operation_latency_total,0.23209613830025774,0.23530076733472016,0.23620715239337492,0.22366863113504223,0.2191101134300152,0.21081283968322168,0.2436753017999581,0.2637597600400659,0.2718378193634029,0.25093041951493433,0.2397736716980653,0.2253390268167459,0.2461895120799636,0.26546345965492946,0.2640247616468575,0.2531218125154555,0.23895104834795347,0.22711632799492387,0.24315452330985865,0.2661137904049929,0.2697222644133217,0.2745487770874479,0.2522270615038578,0.23983005742483932,0.23425014210008158,0.2621360764998826,0.2683538724399659,0.26827760035992465,0.2569639643199917,0.24386427715983397,0.2470843615193371,0.2592260469451503,0.26734685848359124,0.2707853972975772,0.2671859831199617,0.26019781804995246
std_read_operation_latency_total,0.007017586711829334,0.0067396667668335585,0.008246708036694373,0.007335705861714999,0.004209357880456255,0.004248637373035204,0.011934870512173925,0.011244278845529341,0.0057436148951474295,0.003221683826900156,0.0022016434844896703,0.003148219093285773,0.012930923513656108,0.008349668546210602,0.004147418445936898,0.0039165933257656665,0.005784540809913009,0.0019330781162277032,0.006800109508398582,0.0056439403469289,0.0070268056853665965,0.005072810366156337,0.0030655914092878743,0.0047135858369911155,0.012132728903440944,0.0025197027400816895,0.004001014707416666,0.0062517978104778245,0.004038433700124599,0.004478568149337181,0.016221193108889,0.0033034413466756286,0.005372130462446674,0.005622085599375405,0.0025869307898769714,0.003694172737013235
max_read_operation_latency_total,0.24183253544004404,0.2525918260797334,0.24719535472668214,0.23370902957980433,0.22825495769191181,0.21601764521343286,0.2614603573399654,0.28014510095003065,0.27533435742729734,0.2574859148200085,0.24243019816790184,0.22908721591663683,0.2636585187594756,0.28275465642000197,0.27259023061992294,0.25797176455995213,0.25061424893987716,0.22932061411987278,0.2506971302196325,0.27577598820076676,0.28217596117322197,0.279235902665132,0.2582724844038312,0.2501326731663721,0.24868597306020096,0.2656154796990449,0.27769807549940506,0.2814690806456201,0.26332146153193753,0.24644492497331766,0.2586683948801146,0.26154867088011086,0.27581907368061365,0.28235149319501945,0.2718793512762058,0.2643764911736556
min_read_operation_latency_total,0.2207119773203158,0.23323724115984076,0.2239731442334596,0.21334030422997782,0.21534244241207484,0.20260391016993404,0.22126042620016956,0.241595955849989,0.2582709887197901,0.24718028950515875,0.23623778740013948,0.22129878958678698,0.2244334762598737,0.2573512050998397,0.26109013824000915,0.24614598735006438,0.23356942385650475,0.22329660476333327,0.23026891569839797,0.258948700760011,0.2643396520333287,0.2652924108550178,0.24792000916384857,0.23515616059000116,0.2196274380793329,0.2588822161201097,0.2657789179930114,0.26393260856028067,0.2508105238039861,0.23444196999007544,0.2172485729388427,0.2518810455095081,0.262890633433417,0.2653816578347687,0.2639819215159805,0.25331604068996966
